player,team,matches,format,runs,balls_x,fours,sixes,outs,average,strike_rate,boundary_runs,boundary_percent,balls_per_boundary_x,balls_y,runs_conceded,wickets,dot_balls,fours_conceded,sixes_conceded,overs,economy,bowling_average,bowling_strike_rate,dot_ball_percent,boundary_runs_conceded,boundary_percent_conceded,balls_per_boundary_y,strengths,weaknesses
M Bhatia,Singapore,9,T20I,126.0,94.0,9.0,9.0,9.0,14.0,134.04,90.0,71.43,5.22,34.0,29.0,2.0,14.0,3.0,0.0,5.7,5.09,14.5,17.0,41.18,12.0,41.38,11.33,"Boundary Hitter, Economical Bowler, Creates Pressure",No Major Weakness Detected
Soyeb Pendi,Zambia,9,T20I,31.0,29.0,2.0,3.0,4.0,7.75,106.9,26.0,83.87,5.8,209.0,207.0,14.0,94.0,17.0,3.0,34.8,5.95,14.79,14.93,44.98,86.0,41.55,10.45,"Boundary Hitter, Economical Bowler, Creates Pressure",No Major Weakness Detected
Ali Rahmon,Nigeria,9,T20I,166.0,148.0,20.0,3.0,7.0,23.71,112.16,98.0,59.04,6.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Hitter,No Major Weakness Detected
TA Blundell,New Zealand,9,T20I,91.0,98.0,10.0,0.0,6.0,15.17,92.86,40.0,43.96,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Developing Player,No Major Weakness Detected
CP Turkich,Croatia,9,T20I,107.0,191.0,7.0,0.0,9.0,11.89,56.02,28.0,26.17,27.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Developing Player,No Major Weakness Detected
P Suman Bhai Ahir,Panama,9,T20I,20.0,37.0,2.0,0.0,4.0,5.0,54.05,8.0,40.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Developing Player,No Major Weakness Detected
Alam Nakash,South Korea,9,T20I,76.0,86.0,4.0,1.0,9.0,8.44,88.37,22.0,28.95,17.2,131.0,147.0,6.0,51.0,13.0,3.0,21.8,6.74,24.5,21.83,38.93,70.0,47.62,8.19,Economical Bowler,No Major Weakness Detected
Mudassir Iqbal,South Korea,9,T20I,94.0,108.0,4.0,4.0,8.0,11.75,87.04,40.0,42.55,13.5,80.0,121.0,1.0,26.0,15.0,3.0,13.3,9.1,121.0,80.0,32.5,78.0,64.46,4.44,Developing Player,Expensive Bowler
UT Yadav,India,9,T20I,22.0,28.0,2.0,0.0,1.0,22.0,78.57,8.0,36.36,14.0,184.0,283.0,12.0,75.0,42.0,8.0,30.7,9.22,23.58,15.33,40.76,216.0,76.33,3.68,Creates Pressure,Expensive Bowler
D Matla,Slovenia,9,T20I,25.0,67.0,0.0,0.0,5.0,5.0,37.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Developing Player,No Major Weakness Detected
M Jobarteh,Gambia,9,T20I,26.0,28.0,2.0,1.0,4.0,6.5,92.86,14.0,53.85,9.33,176.0,250.0,6.0,66.0,22.0,10.0,29.3,8.53,41.67,29.33,37.5,148.0,59.2,5.5,Developing Player,No Major Weakness Detected
I Kamara,Sierra Leone,9,T20I,37.0,75.0,2.0,1.0,5.0,7.4,49.33,14.0,37.84,25.0,91.0,79.0,5.0,43.0,4.0,1.0,15.2,5.2,15.8,18.2,47.25,22.0,27.85,18.2,"Economical Bowler, Creates Pressure",No Major Weakness Detected
DJ Turkich,Croatia,9,T20I,91.0,116.0,9.0,1.0,9.0,10.11,78.45,42.0,46.15,11.6,182.0,139.0,11.0,98.0,3.0,6.0,30.3,4.59,12.64,16.55,53.85,48.0,34.53,20.22,"Economical Bowler, Creates Pressure",No Major Weakness Detected
D Marsic,Croatia,9,T20I,105.0,171.0,9.0,2.0,8.0,13.12,61.4,48.0,45.71,15.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Developing Player,No Major Weakness Detected
B Jerkovic,Croatia,9,T20I,34.0,76.0,1.0,0.0,2.0,17.0,44.74,4.0,11.76,76.0,57.0,100.0,4.0,11.0,6.0,6.0,9.5,10.53,25.0,14.25,19.3,60.0,60.0,4.75,Developing Player,Expensive Bowler
Wei Guo Lei,China,9,T20I,71.0,121.0,9.0,2.0,9.0,7.89,58.68,48.0,67.61,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Hitter,No Major Weakness Detected
ML Hayden,Australia,9,T20I,308.0,218.0,37.0,13.0,6.0,51.33,141.28,226.0,73.38,4.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Consistent Batter, Boundary Hitter",No Major Weakness Detected
V Shankar,India,9,T20I,101.0,77.0,11.0,5.0,4.0,25.25,131.17,74.0,73.27,4.81,135.0,191.0,5.0,39.0,14.0,7.0,22.5,8.49,38.2,27.0,28.89,98.0,51.31,6.43,Boundary Hitter,No Major Weakness Detected
Raja Shoaib,South Korea,9,T20I,157.0,178.0,15.0,2.0,5.0,31.4,88.2,72.0,45.86,10.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Developing Player,No Major Weakness Detected
Ethan D'Souza,United Arab Emirates,9,T20I,107.0,103.0,10.0,1.0,7.0,15.29,103.88,46.0,42.99,9.36,48.0,53.0,5.0,19.0,3.0,2.0,8.0,6.62,10.6,9.6,39.58,24.0,45.28,9.6,Economical Bowler,No Major Weakness Detected
Ajin Soman,Malta,9,T20I,48.0,40.0,2.0,4.0,5.0,9.6,120.0,32.0,66.67,6.67,119.0,163.0,8.0,39.0,14.0,7.0,19.8,8.23,20.38,14.88,32.77,98.0,60.12,5.67,Boundary Hitter,No Major Weakness Detected
Edward Fleming,Portugal,9,T20I,81.0,84.0,8.0,1.0,4.0,20.25,96.43,38.0,46.91,9.33,180.0,190.0,11.0,62.0,5.0,8.0,30.0,6.33,17.27,16.36,34.44,68.0,35.79,13.85,Economical Bowler,No Major Weakness Detected
CT Mumba,Zimbabwe,9,T20I,39.0,44.0,4.0,1.0,3.0,13.0,88.64,22.0,56.41,8.8,133.0,193.0,3.0,58.0,25.0,7.0,22.2,8.69,64.33,44.33,43.61,142.0,73.58,4.16,"Boundary Hitter, Creates Pressure",No Major Weakness Detected
MT Renshaw,Australia,9,T20I,233.0,190.0,12.0,7.0,6.0,38.83,122.63,90.0,38.63,10.0,36.0,43.0,3.0,13.0,3.0,2.0,6.0,7.17,14.33,12.0,36.11,24.0,55.81,7.2,Consistent Batter,No Major Weakness Detected
CJ Delany,Gibraltar,9,T20I,210.0,205.0,22.0,1.0,7.0,30.0,102.44,94.0,44.76,8.91,35.0,61.0,0.0,10.0,3.0,4.0,5.8,10.52,0.0,0.0,28.57,36.0,59.02,5.0,Developing Player,Expensive Bowler
Manish Sharma,Cambodia,9,T20I,20.0,58.0,3.0,0.0,4.0,5.0,34.48,12.0,60.0,19.33,56.0,78.0,3.0,26.0,8.0,3.0,9.3,8.39,26.0,18.67,46.43,50.0,64.1,5.09,"Boundary Hitter, Creates Pressure",No Major Weakness Detected
J Thomas,St Helena,9,T20I,54.0,87.0,2.0,0.0,5.0,10.8,62.07,8.0,14.81,43.5,107.0,138.0,5.0,43.0,13.0,3.0,17.8,7.75,27.6,21.4,40.19,70.0,50.72,6.69,Creates Pressure,No Major Weakness Detected
NO Miller,West Indies,9,T20I,43.0,50.0,2.0,0.0,1.0,43.0,86.0,8.0,18.6,25.0,192.0,227.0,11.0,72.0,11.0,10.0,32.0,7.09,20.64,17.45,37.5,104.0,45.81,9.14,Consistent Batter,No Major Weakness Detected
GH O'Brien,Bermuda,9,T20I,25.0,31.0,1.0,1.0,2.0,12.5,80.65,10.0,40.0,15.5,202.0,214.0,10.0,92.0,17.0,7.0,33.7,6.35,21.4,20.2,45.54,110.0,51.4,8.42,"Economical Bowler, Creates Pressure",No Major Weakness Detected
Aslam Bera,Zambia,9,T20I,2.0,9.0,0.0,0.0,4.0,0.5,22.22,0.0,0.0,0.0,173.0,212.0,6.0,57.0,17.0,4.0,28.8,7.36,35.33,28.83,32.95,92.0,43.4,8.24,Developing Player,No Major Weakness Detected
JE Pitcher,Bermuda,9,T20I,10.0,20.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,84.0,106.0,2.0,32.0,8.0,5.0,14.0,7.57,53.0,42.0,38.1,62.0,58.49,6.46,Developing Player,No Major Weakness Detected
Sohel Patel,Panama,9,T20I,118.0,126.0,13.0,0.0,9.0,13.11,93.65,52.0,44.07,9.69,94.0,89.0,6.0,44.0,1.0,5.0,15.7,5.67,14.83,15.67,46.81,34.0,38.2,15.67,"Economical Bowler, Creates Pressure",No Major Weakness Detected
Musa Khan Ahmadzai,Switzerland,9,T20I,5.0,13.0,0.0,0.0,1.0,5.0,38.46,0.0,0.0,0.0,181.0,224.0,13.0,58.0,17.0,6.0,30.2,7.42,17.23,13.92,32.04,104.0,46.43,7.87,Developing Player,No Major Weakness Detected
R Vinay Kumar,India,9,T20I,2.0,4.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,194.0,252.0,10.0,75.0,24.0,9.0,32.3,7.8,25.2,19.4,38.66,150.0,59.52,5.88,Developing Player,No Major Weakness Detected
AB Dinda,India,9,T20I,22.0,24.0,1.0,0.0,1.0,22.0,91.67,4.0,18.18,24.0,186.0,249.0,17.0,79.0,36.0,3.0,31.0,8.03,14.65,10.94,42.47,162.0,65.06,4.77,Creates Pressure,No Major Weakness Detected
JW Hastings,Australia,9,T20I,46.0,38.0,3.0,1.0,4.0,11.5,121.05,18.0,39.13,9.5,192.0,255.0,7.0,73.0,26.0,9.0,32.0,7.97,36.43,27.43,38.02,158.0,61.96,5.49,Developing Player,No Major Weakness Detected
Muhammad Fahim,Belgium,9,T20I,18.0,28.0,0.0,1.0,2.0,9.0,64.29,6.0,33.33,28.0,156.0,197.0,3.0,66.0,25.0,4.0,26.0,7.58,65.67,52.0,42.31,124.0,62.94,5.38,Creates Pressure,No Major Weakness Detected
Ahmad Khalid Ahmadzai,Belgium,9,T20I,50.0,38.0,1.0,6.0,5.0,10.0,131.58,40.0,80.0,5.43,143.0,166.0,11.0,52.0,13.0,6.0,23.8,6.97,15.09,13.0,36.36,88.0,53.01,7.53,"Boundary Hitter, Economical Bowler",No Major Weakness Detected
Syed Maisam Ali,Portugal,9,T20I,31.0,25.0,1.0,2.0,1.0,31.0,124.0,16.0,51.61,8.33,150.0,145.0,15.0,62.0,8.0,4.0,25.0,5.8,9.67,10.0,41.33,56.0,38.62,12.5,"Economical Bowler, Creates Pressure",No Major Weakness Detected
Irfan Ringku,Romania,9,T20I,187.0,139.0,17.0,9.0,8.0,23.38,134.53,122.0,65.24,5.35,151.0,195.0,12.0,65.0,15.0,9.0,25.2,7.74,16.25,12.58,43.05,114.0,58.46,6.29,"Boundary Hitter, Creates Pressure",No Major Weakness Detected
Asif Bevinje,Romania,9,T20I,114.0,102.0,12.0,4.0,7.0,16.29,111.76,72.0,63.16,6.38,202.0,239.0,13.0,93.0,25.0,7.0,33.7,7.09,18.38,15.54,46.04,142.0,59.41,6.31,"Boundary Hitter, Creates Pressure",No Major Weakness Detected
Kamal Soukhiya,Luxembourg,9,T20I,36.0,38.0,1.0,2.0,7.0,5.14,94.74,16.0,44.44,12.67,236.0,275.0,12.0,87.0,17.0,8.0,39.3,7.0,22.92,19.67,36.86,116.0,42.18,9.44,Developing Player,No Major Weakness Detected
Aslam Mohammad,Greece,9,T20I,171.0,155.0,11.0,12.0,9.0,19.0,110.32,116.0,67.84,6.74,143.0,155.0,5.0,64.0,15.0,3.0,23.8,6.51,31.0,28.6,44.76,78.0,50.32,7.94,"Boundary Hitter, Economical Bowler, Creates Pressure",No Major Weakness Detected
Nishat Sakib,South Korea,9,T20I,103.0,107.0,11.0,2.0,7.0,14.71,96.26,56.0,54.37,8.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Developing Player,No Major Weakness Detected
Aamir Lal,South Korea,9,T20I,149.0,128.0,7.0,9.0,7.0,21.29,116.41,82.0,55.03,8.0,199.0,208.0,14.0,87.0,12.0,7.0,33.2,6.27,14.86,14.21,43.72,90.0,43.27,10.47,"Boundary Hitter, Economical Bowler, Creates Pressure",No Major Weakness Detected
Zhuang Zelin,China,9,T20I,46.0,89.0,2.0,0.0,9.0,5.11,51.69,8.0,17.39,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Developing Player,No Major Weakness Detected
DK Dahyabhai Ahir,Panama,9,T20I,34.0,48.0,1.0,0.0,3.0,11.33,70.83,4.0,11.76,48.0,138.0,129.0,6.0,73.0,7.0,6.0,23.0,5.61,21.5,23.0,52.9,64.0,49.61,10.62,"Economical Bowler, Creates Pressure",No Major Weakness Detected
Umar Nawaz,Sweden,9,T20I,189.0,195.0,16.0,9.0,9.0,21.0,96.92,118.0,62.43,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Hitter,No Major Weakness Detected
Azam Khalil,Sweden,9,T20I,98.0,83.0,6.0,4.0,7.0,14.0,118.07,48.0,48.98,8.3,189.0,181.0,9.0,94.0,7.0,9.0,31.5,5.75,20.11,21.0,49.74,82.0,45.3,11.81,"Economical Bowler, Creates Pressure",No Major Weakness Detected
H Jangariya,Eswatini,9,T20I,180.0,146.0,20.0,8.0,7.0,25.71,123.29,128.0,71.11,5.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Hitter,No Major Weakness Detected
Boio Ray,Papua New Guinea,9,T20I,101.0,108.0,5.0,3.0,7.0,14.43,93.52,38.0,37.62,13.5,12.0,12.0,0.0,8.0,1.0,1.0,2.0,6.0,0.0,0.0,66.67,10.0,83.33,6.0,"Economical Bowler, Creates Pressure",No Major Weakness Detected
CA Ingram,South Africa,9,T20I,210.0,165.0,23.0,7.0,8.0,26.25,127.27,134.0,63.81,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Hitter,No Major Weakness Detected
RL Vitas,Serbia,9,T20I,82.0,116.0,7.0,2.0,2.0,41.0,70.69,40.0,48.78,12.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Consistent Batter,No Major Weakness Detected
S Vijayakumar,Singapore,9,T20I,2.0,5.0,0.0,0.0,2.0,1.0,40.0,0.0,0.0,0.0,168.0,205.0,12.0,71.0,19.0,9.0,28.0,7.32,17.08,14.0,42.26,130.0,63.41,6.0,Creates Pressure,No Major Weakness Detected
S Sreesanth,India,9,T20I,20.0,14.0,4.0,0.0,1.0,20.0,142.86,16.0,80.0,3.5,219.0,294.0,7.0,105.0,32.0,11.0,36.5,8.05,42.0,31.29,47.95,194.0,65.99,5.09,"Boundary Hitter, Creates Pressure",No Major Weakness Detected
S Crowie,St Helena,9,T20I,152.0,212.0,15.0,1.0,5.0,30.4,71.7,66.0,43.42,13.25,105.0,97.0,7.0,55.0,4.0,4.0,17.5,5.54,13.86,15.0,52.38,40.0,41.24,13.12,"Economical Bowler, Creates Pressure",No Major Weakness Detected
Mohamed Coulibaly,Mali,9,T20I,22.0,75.0,1.0,0.0,8.0,2.75,29.33,4.0,18.18,75.0,51.0,77.0,2.0,18.0,10.0,0.0,8.5,9.06,38.5,25.5,35.29,40.0,51.95,5.1,Developing Player,Expensive Bowler
DE Bollinger,Australia,9,T20I,1.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,214.0,253.0,9.0,92.0,33.0,3.0,35.7,7.09,28.11,23.78,42.99,150.0,59.29,5.94,Creates Pressure,No Major Weakness Detected
S Chaudhary,Czech Republic,9,T20I,23.0,28.0,1.0,1.0,3.0,7.67,82.14,10.0,43.48,14.0,152.0,190.0,7.0,64.0,27.0,2.0,25.3,7.51,27.14,21.71,42.11,120.0,63.16,5.24,Creates Pressure,No Major Weakness Detected
S Ramakrishnan,Czech Republic,9,T20I,197.0,175.0,22.0,4.0,6.0,32.83,112.57,112.0,56.85,6.73,28.0,46.0,0.0,6.0,6.0,0.0,4.7,9.79,0.0,0.0,21.43,24.0,52.17,4.67,Boundary Hitter,Expensive Bowler
A Khan,Denmark,9,T20I,49.0,57.0,2.0,1.0,7.0,7.0,85.96,14.0,28.57,19.0,144.0,150.0,7.0,70.0,14.0,4.0,24.0,6.25,21.43,20.57,48.61,80.0,53.33,8.0,"Economical Bowler, Creates Pressure",No Major Weakness Detected
KM Jadhav,India,9,T20I,122.0,102.0,12.0,3.0,5.0,24.4,119.61,66.0,54.1,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Developing Player,No Major Weakness Detected
R Poojary,Mexico,9,T20I,30.0,55.0,0.0,1.0,7.0,4.29,54.55,6.0,20.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Developing Player,No Major Weakness Detected
Ali Rasool,Bulgaria,9,T20I,10.0,22.0,0.0,0.0,2.0,5.0,45.45,0.0,0.0,0.0,76.0,132.0,2.0,25.0,14.0,6.0,12.7,10.39,66.0,38.0,32.89,92.0,69.7,3.8,Developing Player,Expensive Bowler
DKD Warnakulasuriya,Italy,9,T20I,2.0,14.0,0.0,0.0,1.0,2.0,14.29,0.0,0.0,0.0,161.0,169.0,12.0,65.0,14.0,3.0,26.8,6.31,14.08,13.42,40.37,74.0,43.79,9.47,"Economical Bowler, Creates Pressure",No Major Weakness Detected
R Smith,Bahamas,9,T20I,9.0,38.0,0.0,0.0,4.0,2.25,23.68,0.0,0.0,0.0,115.0,137.0,7.0,38.0,11.0,1.0,19.2,7.14,19.57,16.43,33.04,50.0,36.5,9.58,Developing Player,No Major Weakness Detected
AAhan Achar,Singapore,9,T20I,12.0,15.0,1.0,0.0,1.0,12.0,80.0,4.0,33.33,15.0,156.0,155.0,6.0,58.0,12.0,2.0,26.0,5.96,25.83,26.0,37.18,60.0,38.71,11.14,Economical Bowler,No Major Weakness Detected
L Nyarko,Ghana,9,T20I,4.0,7.0,1.0,0.0,2.0,2.0,57.14,4.0,100.0,7.0,150.0,107.0,9.0,85.0,11.0,0.0,25.0,4.28,11.89,16.67,56.67,44.0,41.12,13.64,"Boundary Hitter, Economical Bowler, Creates Pressure",No Major Weakness Detected
PD Hennessy,Spain,9,T20I,134.0,149.0,6.0,4.0,7.0,19.14,89.93,48.0,35.82,14.9,43.0,49.0,3.0,20.0,6.0,1.0,7.2,6.81,16.33,14.33,46.51,30.0,61.22,6.14,"Economical Bowler, Creates Pressure",No Major Weakness Detected
Shamsur Rahman,Bangladesh,9,T20I,86.0,86.0,12.0,1.0,8.0,10.75,100.0,54.0,62.79,6.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Hitter,No Major Weakness Detected
CB Ondoa,Cameroon,9,T20I,27.0,91.0,1.0,0.0,6.0,4.5,29.67,4.0,14.81,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Developing Player,No Major Weakness Detected
Muhammad Amin,Swaziland,9,T20I,82.0,87.0,10.0,3.0,8.0,10.25,94.25,58.0,70.73,6.69,35.0,44.0,1.0,7.0,4.0,0.0,5.8,7.59,44.0,35.0,20.0,16.0,36.36,8.75,Boundary Hitter,No Major Weakness Detected
JK Mukhiya,Nepal,9,T20I,6.0,13.0,0.0,0.0,1.0,6.0,46.15,0.0,0.0,0.0,137.0,154.0,7.0,56.0,14.0,4.0,22.8,6.75,22.0,19.57,40.88,80.0,51.95,7.61,"Economical Bowler, Creates Pressure",No Major Weakness Detected
J Broad,Germany,9,T20I,288.0,250.0,26.0,3.0,7.0,41.14,115.2,122.0,42.36,8.62,73.0,94.0,1.0,24.0,6.0,4.0,12.2,7.7,94.0,73.0,32.88,48.0,51.06,7.3,Consistent Batter,No Major Weakness Detected
L Vincent,New Zealand,9,T20I,174.0,186.0,17.0,3.0,9.0,19.33,93.55,86.0,49.43,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Developing Player,No Major Weakness Detected
L Berthe,Mali,9,T20I,11.0,28.0,1.0,0.0,6.0,1.83,39.29,4.0,36.36,28.0,8.0,14.0,0.0,2.0,1.0,1.0,1.3,10.77,0.0,0.0,25.0,10.0,71.43,4.0,Developing Player,Expensive Bowler
R Parag,India,9,T20I,106.0,72.0,3.0,9.0,6.0,17.67,147.22,66.0,62.26,6.0,75.0,83.0,4.0,29.0,8.0,1.0,12.5,6.64,20.75,18.75,38.67,38.0,45.78,8.33,"Aggressive Batter, Boundary Hitter, Economical Bowler",No Major Weakness Detected
J Jarvis,Scotland,9,T20I,92.0,88.0,4.0,4.0,6.0,15.33,104.55,40.0,43.48,11.0,167.0,237.0,11.0,61.0,21.0,10.0,27.8,8.53,21.55,15.18,36.53,144.0,60.76,5.39,Developing Player,No Major Weakness Detected
Amir Butt,Mexico,9,T20I,208.0,165.0,9.0,14.0,8.0,26.0,126.06,120.0,57.69,7.17,134.0,172.0,8.0,35.0,10.0,4.0,22.3,7.71,21.5,16.75,26.12,64.0,37.21,9.57,Boundary Hitter,No Major Weakness Detected
S Sarthak,Bahrain,9,T20I,44.0,39.0,2.0,1.0,3.0,14.67,112.82,14.0,31.82,13.0,112.0,123.0,11.0,50.0,6.0,8.0,18.7,6.58,11.18,10.18,44.64,72.0,58.54,8.0,"Economical Bowler, Creates Pressure",No Major Weakness Detected
Zahid Khan,Sierra Leone,9,T20I,41.0,54.0,4.0,1.0,7.0,5.86,75.93,22.0,53.66,10.8,75.0,98.0,1.0,32.0,10.0,3.0,12.5,7.84,98.0,75.0,42.67,58.0,59.18,5.77,Creates Pressure,No Major Weakness Detected
HL Harji,Seychelles,9,T20I,21.0,31.0,2.0,1.0,6.0,3.5,67.74,14.0,66.67,10.33,156.0,194.0,6.0,60.0,23.0,3.0,26.0,7.46,32.33,26.0,38.46,110.0,56.7,6.0,Boundary Hitter,No Major Weakness Detected
H Davids,South Africa,9,T20I,161.0,138.0,18.0,4.0,9.0,17.89,116.67,96.0,59.63,6.27,13.0,13.0,1.0,5.0,1.0,0.0,2.2,5.91,13.0,13.0,38.46,4.0,30.77,13.0,"Boundary Hitter, Economical Bowler",No Major Weakness Detected
T Makaya,Malawi,9,T20I,4.0,6.0,1.0,0.0,1.0,4.0,66.67,4.0,100.0,6.0,55.0,54.0,2.0,22.0,5.0,1.0,9.2,5.87,27.0,27.5,40.0,26.0,48.15,9.17,"Boundary Hitter, Economical Bowler, Creates Pressure",No Major Weakness Detected
Syed Faizan Tahir,Saudi Arabia,9,T20I,49.0,75.0,2.0,1.0,7.0,7.0,65.33,14.0,28.57,25.0,6.0,8.0,0.0,3.0,0.0,1.0,1.0,8.0,0.0,0.0,50.0,6.0,75.0,6.0,Creates Pressure,No Major Weakness Detected
E Ernest,Sierra Leone,9,T20I,23.0,45.0,2.0,0.0,5.0,4.6,51.11,8.0,34.78,22.5,116.0,94.0,4.0,61.0,7.0,2.0,19.3,4.87,23.5,29.0,52.59,40.0,42.55,12.89,"Economical Bowler, Creates Pressure",No Major Weakness Detected
KB Ahir,Panama,9,T20I,14.0,17.0,1.0,1.0,0.0,0.0,82.35,10.0,71.43,8.5,159.0,196.0,9.0,74.0,17.0,8.0,26.5,7.4,21.78,17.67,46.54,116.0,59.18,6.36,"Boundary Hitter, Creates Pressure",No Major Weakness Detected
N Ahir,Panama,9,T20I,68.0,123.0,2.0,2.0,4.0,17.0,55.28,20.0,29.41,30.75,97.0,157.0,2.0,33.0,15.0,7.0,16.2,9.69,78.5,48.5,34.02,102.0,64.97,4.41,Developing Player,Expensive Bowler
T Suri,United Arab Emirates,9,T20I,197.0,180.0,19.0,3.0,9.0,21.89,109.44,94.0,47.72,8.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Developing Player,No Major Weakness Detected
M Cope,Luxembourg,9,T20I,14.0,22.0,1.0,0.0,2.0,7.0,63.64,4.0,28.57,22.0,193.0,304.0,11.0,62.0,19.0,18.0,32.2,9.44,27.64,17.55,32.12,184.0,60.53,5.22,Developing Player,Expensive Bowler
R Goodwin,Philippines,9,T20I,28.0,57.0,1.0,0.0,7.0,4.0,49.12,4.0,14.29,57.0,14.0,21.0,0.0,5.0,4.0,0.0,2.3,9.13,0.0,0.0,35.71,16.0,76.19,3.5,Developing Player,Expensive Bowler
Ismaila Tanba,Gambia,9,T20I,121.0,108.0,16.0,3.0,6.0,20.17,112.04,82.0,67.77,5.68,63.0,99.0,3.0,20.0,8.0,5.0,10.5,9.43,33.0,21.0,31.75,62.0,62.63,4.85,Boundary Hitter,Expensive Bowler
Vishal Sharma,Norway,9,T20I,65.0,99.0,3.0,1.0,8.0,8.12,65.66,18.0,27.69,24.75,22.0,38.0,1.0,4.0,3.0,2.0,3.7,10.27,38.0,22.0,18.18,24.0,63.16,4.4,Developing Player,Expensive Bowler
ED Silva,Kuwait,9,T20I,166.0,93.0,10.0,15.0,7.0,23.71,178.49,130.0,78.31,3.72,102.0,125.0,6.0,39.0,6.0,8.0,17.0,7.35,20.83,17.0,38.24,72.0,57.6,7.29,"Aggressive Batter, Boundary Hitter",No Major Weakness Detected
Dhananjay Rao,Hong Kong,8,T20I,5.0,8.0,0.0,0.0,3.0,1.67,62.5,0.0,0.0,0.0,147.0,157.0,7.0,64.0,20.0,2.0,24.5,6.41,22.43,21.0,43.54,92.0,58.6,6.68,"Economical Bowler, Creates Pressure",No Major Weakness Detected
K Birkenstock,Namibia,8,T20I,80.0,45.0,9.0,4.0,3.0,26.67,177.78,60.0,75.0,3.46,25.0,33.0,0.0,5.0,1.0,2.0,4.2,7.86,0.0,0.0,20.0,16.0,48.48,8.33,"Aggressive Batter, Boundary Hitter",No Major Weakness Detected
JRMVB Sanjaya,Sri Lanka,8,T20I,20.0,18.0,3.0,0.0,3.0,6.67,111.11,12.0,60.0,6.0,183.0,257.0,9.0,55.0,15.0,10.0,30.5,8.43,28.56,20.33,30.05,120.0,46.69,7.32,Boundary Hitter,No Major Weakness Detected
NT Rajendran,Kuwait,8,T20I,31.0,31.0,3.0,0.0,1.0,31.0,100.0,12.0,38.71,10.33,190.0,203.0,11.0,77.0,18.0,4.0,31.7,6.4,18.45,17.27,40.53,96.0,47.29,8.64,"Economical Bowler, Creates Pressure",No Major Weakness Detected
Iqbal Hussain,Qatar,8,T20I,50.0,43.0,3.0,2.0,4.0,12.5,116.28,24.0,48.0,8.6,189.0,201.0,21.0,82.0,15.0,7.0,31.5,6.38,9.57,9.0,43.39,102.0,50.75,8.59,"Economical Bowler, Creates Pressure",No Major Weakness Detected
J Vijay,Portugal,8,T20I,180.0,140.0,26.0,4.0,8.0,22.5,128.57,128.0,71.11,4.67,14.0,31.0,0.0,1.0,0.0,3.0,2.3,13.48,0.0,0.0,7.14,18.0,58.06,4.67,Boundary Hitter,Expensive Bowler
